Sugar GRN,weight_grn_i1,pre_group,post_group,I1,I2,weight_i1_i2,weight_i2_i3,I3,IPC,weight_i3_ipc,path_length
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940627492866,13,45,720575940615792523,720575940611254681,13,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940627492866,13,5,720575940642715040,720575940632436307,8,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,10,720575940613845516,720575940614623455,8,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,10,720575940613845516,720575940620628957,7,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,9,720575940633304601,720575940632436307,62,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,9,720575940633304601,720575940620628957,28,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,9,720575940633304601,720575940625379859,19,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,9,720575940633304601,720575940611254681,18,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,9,720575940633304601,720575940615043112,15,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,9,720575940633304601,720575940612923390,11,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607777628,9,9,720575940633304601,720575940614623455,9,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940629317450,8,7,720575940619025780,720575940628199802,7,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940629317450,8,7,720575940619025780,720575940615911380,5,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940629317450,8,6,720575940630311528,720575940620628957,5,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607472988,6,9,720575940624454221,720575940620628957,5,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607472988,6,9,720575940624454221,720575940615043112,5,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940607472988,6,9,720575940624454221,720575940611254681,5,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940621138977,6,6,720575940613845516,720575940614623455,8,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940621138977,6,6,720575940613845516,720575940620628957,7,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940632636959,6,6,720575940631309866,720575940611254681,8,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940621736669,5,5,720575940626021052,720575940628199802,9,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940621736669,5,5,720575940626021052,720575940618694827,5,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,11,720575940633304601,720575940632436307,62,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,11,720575940633304601,720575940620628957,28,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,11,720575940633304601,720575940625379859,19,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,11,720575940633304601,720575940611254681,18,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,11,720575940633304601,720575940615043112,15,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,11,720575940633304601,720575940612923390,11,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,11,720575940633304601,720575940614623455,9,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940643539566,53,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940615043112,40,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940628199802,34,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940625379859,33,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940611254681,33,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940612923390,28,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940618694827,22,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940624064295,21,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940631884883,20,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940615911380,9,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,9,720575940631008824,720575940632436307,6,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940617155558,5,6,720575940623777065,720575940615043112,5,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940622369718,5,16,720575940625053773,720575940615043112,6,4
720575940617000768,27,Sugar GRNs,,720575940625102692,720575940626982165,5,5,720575940623777065,720575940615043112,5,4
720575940633143833,27,Sugar GRNs,,720575940638183652,720575940612648106,9,6,720575940621490721,720575940632436307,8,4
720575940628853239,26,Sugar GRNs,,720575940655014049,720575940611549902,44,6,720575940623040094,720575940615043112,5,4
720575940628853239,26,Sugar GRNs,,720575940655014049,720575940635210859,8,7,720575940631309866,720575940611254681,8,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632873261,61,7,720575940644948771,720575940632436307,30,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940612923390,36,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940620628957,27,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940631884883,26,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940624064295,25,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940632436307,25,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940611254681,13,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940628683063,43,19,720575940642715040,720575940632436307,8,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940612923390,36,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940620628957,27,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940631884883,26,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940624064295,25,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940632436307,25,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940611254681,13,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940629317450,17,6,720575940630311528,720575940620628957,5,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940629211607,12,5,720575940630311528,720575940620628957,5,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940614273292,11,7,720575940630311528,720575940620628957,5,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940612923390,36,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940620628957,27,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940631884883,26,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940624064295,25,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940632436307,25,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940611254681,13,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940632636959,8,6,720575940631309866,720575940611254681,8,4
720575940638202345,26,Sugar GRNs,,720575940632648612,720575940645039383,5,5,720575940623040094,720575940612923390,7,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940612923390,36,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940628199802,28,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940643539566,27,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940620628957,27,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940631884883,26,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940624064295,25,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940632436307,25,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940618694827,17,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940614623455,17,4
720575940630233916,26,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940611254681,13,4
720575940632425919,25,Sugar GRNs,,720575940640589171,720575940655013281,24,5,720575940618310229,720575940628363820,5,4
720575940632425919,25,Sugar GRNs,,720575940640589171,720575940655013281,24,5,720575940618310229,720575940620628957,5,4
720575940632425919,25,Sugar GRNs,,720575940640589171,720575940614349974,22,8,720575940618310229,720575940628363820,5,4
720575940632425919,25,Sugar GRNs,,720575940640589171,720575940614349974,22,8,720575940618310229,720575940620628957,5,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940618788944,50,5,720575940630311528,720575940620628957,5,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940633165980,40,5,720575940630349905,720575940612923390,13,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940633165980,40,5,720575940630349905,720575940628199802,12,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940633165980,40,5,720575940630349905,720575940643539566,12,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940633165980,40,5,720575940630349905,720575940631884883,9,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940633165980,40,5,720575940630349905,720575940624064295,6,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940621736669,14,5,720575940626021052,720575940628199802,9,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940621736669,14,5,720575940626021052,720575940618694827,5,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940629317450,10,7,720575940619025780,720575940628199802,7,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940629317450,10,6,720575940630311528,720575940620628957,5,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940626015242,5,17,720575940624454221,720575940620628957,5,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940626015242,5,17,720575940624454221,720575940611254681,5,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940626015242,5,6,720575940630311528,720575940620628957,5,4
720575940630233916,25,Sugar GRNs,,720575940610916465,720575940635816926,5,5,720575940633711028,720575940618694827,10,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940628199802,28,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940643539566,27,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940620628957,27,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940631884883,26,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940624064295,25,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940632436307,25,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940618694827,17,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940614623455,17,4
720575940624963786,23,Sugar GRNs,,720575940635179871,720575940639813365,5,6,720575940610708430,720575940611254681,13,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940615043112,44,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940612923390,36,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940625379859,31,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940628199802,28,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940643539566,27,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940620628957,27,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940631884883,26,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940624064295,25,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940632436307,25,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940618694827,17,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940614623455,17,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940611254681,13,4
720575940637568838,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940615911380,6,4
720575940632425919,23,Sugar GRNs,,720575940623210445,720575940611549902,11,6,720575940623040094,720575940612923390,7,4
720575940632425919,23,Sugar GRNs,,720575940623210445,720575940611549902,11,6,720575940623040094,720575940615043112,5,4
720575940632425919,23,Sugar GRNs,,720575940623210445,720575940645039383,5,5,720575940623040094,720575940612923390,7,4
720575940632425919,23,Sugar GRNs,,720575940623210445,720575940645039383,5,5,720575940623040094,720575940615043112,5,4
720575940613601698,23,Sugar GRNs,,720575940626191306,720575940647606148,13,6,720575940622160705,720575940628363820,5,4
720575940613601698,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940650527222,56,4
720575940613601698,23,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940603765280,45,4
